knr,aar,antal_skole_lukning,valgstedid,kommunenavn,aarknr,aarvalgid,borgmesterparti,bm_andel_forrige_valg,bm_andel_dette_valg,d_borgmesterparti,udvalgsformand,uf_andel_forrige_valg,uf_andel_dette_valg,d_udvalgsformand,delt_inst_ansvar,delt_pol_ansvar,d_nettodriftsudgifter,ny_borgmester,sammenlagt_kommune,valgvind_bm,est_ft_bm,valg_uf,est_ft_uf,skolelukning_antal,skolelukning,koalition,afstand_valg,aftale_borgmester,aftale_udvalgsformand,besluttet_aar,kl_sidste_skole,friskole,koalition_kat,friskole_kat,kl_sidste_skole_kat
573,2017,1,573026,Varde,2017573,2017573026,V,0.491082045,0.46953405,-0.021547995,V,413,0.46953405,-0.021547995,0,1,-498,1,1,-0.115356643,0.30027972000000003,-0.115356643,0.30027972000000003,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
573,2017,1,573027,Varde,2017573,2017573027,V,0.68412943,0.638888889,-0.045240541,V,444,0.638888889,-0.045240541,0,1,-498,1,1,-0.115356643,0.30027972000000003,-0.115356643,0.30027972000000003,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
573,2017,1,573028,Varde,2017573,2017573028,V,0.670426065,0.43866171,-0.231764355,V,535,0.43866171,-0.231764355,0,1,-498,1,1,-0.115356643,0.30027972000000003,-0.115356643,0.30027972000000003,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
573,2017,1,573030,Varde,2017573,2017573030,V,0.663584849,0.492415403,-0.171169447,V,2225,0.492415403,-0.171169447,0,1,-498,1,1,-0.115356643,0.30027972000000003,-0.115356643,0.30027972000000003,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
573,2017,1,573031,Varde,2017573,2017573031,V,0.70979021,0.540399652,-0.169390557,V,812,0.540399652,-0.169390557,0,1,-498,1,1,-0.115356643,0.30027972000000003,-0.115356643,0.30027972000000003,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
573,2017,1,573032,Varde,2017573,2017573032,V,0.781278962,0.434579439,-0.346699523,V,843,0.434579439,-0.346699523,0,1,-498,1,1,-0.115356643,0.30027972000000003,-0.115356643,0.30027972000000003,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
573,2017,1,573033,Varde,2017573,2017573033,V,0.671128107,0.417177914,-0.253950193,V,351,0.417177914,-0.253950193,0,1,-498,1,1,-0.115356643,0.30027972000000003,-0.115356643,0.30027972000000003,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575001,Vejen,2013575,2013575001,V,0.333450828,0.408414239,0.074963411,V,0.333450828,0.408414239,0.074963411,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,1,1,0.703703704,1015,1,1,2011,0,0,2,1,1
575,2013,5,575002,Vejen,2013575,2013575002,V,0.440092166,0.63671875,0.196626584,V,0.440092166,0.63671875,0.196626584,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575003,Vejen,2013575,2013575003,V,0.402640264,0.401869159,-7.71105e-4,V,0.402640264,0.401869159,-7.71105e-4,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575004,Vejen,2013575,2013575004,V,0.483050847,0.631268437,0.148217589,V,0.483050847,0.631268437,0.148217589,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575005,Vejen,2013575,2013575005,V,0.461651917,0.632454924,0.170803006,V,0.461651917,0.632454924,0.170803006,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575006,Vejen,2013575,2013575006,V,0.74382716,0.48973607,-0.25409109,V,0.74382716,0.48973607,-0.25409109,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,1,1,0.703703704,1015,1,1,2011,1,0,2,1,2
575,2013,5,575007,Vejen,2013575,2013575007,V,0.3,0.294146105,-0.005853895,V,0.3,0.294146105,-0.005853895,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575008,Vejen,2013575,2013575008,V,0.571161049,0.417562724,-0.153598325,V,0.571161049,0.417562724,-0.153598325,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,1,1,0.703703704,1015,1,1,2011,1,0,2,1,2
575,2013,5,575009,Vejen,2013575,2013575009,V,0.51544838,0.497928177,-0.017520203,V,0.51544838,0.497928177,-0.017520203,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575010,Vejen,2013575,2013575010,V,0.633838384,0.533816425,-0.100021959,V,0.633838384,0.533816425,-0.100021959,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575011,Vejen,2013575,2013575011,V,0.493033226,0.53125,0.038216774,V,0.493033226,0.53125,0.038216774,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575012,Vejen,2013575,2013575012,V,0.474264706,0.463414634,-0.010850072,V,0.474264706,0.463414634,-0.010850072,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575013,Vejen,2013575,2013575013,V,0.482758621,0.237991266,-0.244767354,V,0.482758621,0.237991266,-0.244767354,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,1,1,0.703703704,1015,1,1,2011,1,0,2,1,2
575,2013,5,575014,Vejen,2013575,2013575014,V,0.319485885,0.383599574,0.064113689,V,0.319485885,0.383599574,0.064113689,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575015,Vejen,2013575,2013575015,V,0.569014085,0.530864198,-0.038149887,V,0.569014085,0.530864198,-0.038149887,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,1,1,0.703703704,1015,1,1,2011,0,1,2,2,1
575,2013,5,575016,Vejen,2013575,2013575016,V,0.378531073,0.485124469,0.106593395,V,0.378531073,0.485124469,0.106593395,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575017,Vejen,2013575,2013575017,V,0.501955671,0.451233843,-0.050721829,V,0.501955671,0.451233843,-0.050721829,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575018,Vejen,2013575,2013575018,V,0.350062735,0.470314319,0.120251584,V,0.350062735,0.470314319,0.120251584,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
575,2013,5,575019,Vejen,2013575,2013575019,V,0.425981873,0.39715049,-0.028831383,V,0.425981873,0.39715049,-0.028831383,0,1,5473,0,1,5.7833e-4,0.361757576,5.7833e-4,0.361757576,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580001,Aabenraa,2013580,2013580001,A,0.389830508,0.244726253,-0.145104256,F,0.058380414,0.021478217,-0.036902197,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580002,Aabenraa,2013580,2013580002,A,0.377969762,0.244720048,-0.133249714,F,0.037796976,0.021480829,-0.016316148,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580003,Aabenraa,2013580,2013580003,A,0.394883204,0.244721264,-0.150161939,F,0.063403782,0.021485561,-0.041918221,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,1,1,0.870967742,937,1,1,2011,0,0,3,1,1
580,2013,3,580004,Aabenraa,2013580,2013580004,A,0.378306878,0.179912991,-0.198393888,F,0.046296296,0.025330963,-0.020965333,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,1,1,0.870967742,937,1,1,2011,1,0,3,1,2
580,2013,3,580005,Aabenraa,2013580,2013580005,A,0.311953353,0.179910765,-0.132042588,F,0.052478134,0.025330396,-0.027147738,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580006,Aabenraa,2013580,2013580006,A,0.264367816,0.244706337,-0.019661479,F,0.038314176,0.021483771,-0.016830405,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580007,Aabenraa,2013580,2013580007,A,0.307189542,0.17991413,-0.127275412,F,0.043137255,0.025334398,-0.017802857,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,1,1,0.935483871,1245,1,1,2010,1,1,4,2,2
580,2013,3,580008,Aabenraa,2013580,2013580008,A,0.280733945,0.127782366,-0.152951579,F,0.040366972,0.007178785,-0.033188188,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580009,Aabenraa,2013580,2013580009,A,0.179337232,0.101923077,-0.077414155,F,0.031189084,0.007692308,-0.023496776,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580010,Aabenraa,2013580,2013580010,A,0.213058419,0.20754717,-0.005511249,F,0.017182131,0.007672434,-0.009509697,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580011,Aabenraa,2013580,2013580011,A,0.164102564,0.183814397,0.019711833,F,0.041025641,0.017139451,-0.02388619,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580012,Aabenraa,2013580,2013580012,A,0.360824742,0.183793435,-0.177031307,F,0.044182622,0.017140503,-0.027042119,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580013,Aabenraa,2013580,2013580013,A,0.361702128,0.183807563,-0.177894564,F,0.069908815,0.017145597,-0.052763218,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580014,Aabenraa,2013580,2013580014,A,0.407124682,0.2192,-0.187924682,F,0.058524173,0.0152,-0.043324173,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580016,Aabenraa,2013580,2013580016,A,0.338815789,0.368425633,0.029609844,F,0.052631579,0.014853065,-0.037778514,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580017,Aabenraa,2013580,2013580017,A,0.332361516,0.368417068,0.036055552,F,0.078717201,0.014837619,-0.063879582,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580018,Aabenraa,2013580,2013580018,A,0.641291469,0.291593047,-0.349698422,F,0.032582938,0.018176618,-0.01440632,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580019,Aabenraa,2013580,2013580019,A,0.623161765,0.289956332,-0.333205433,F,0.022977941,0.010480349,-0.012497592,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580020,Aabenraa,2013580,2013580020,A,0.438631791,0.319607843,-0.119023948,F,0.036217304,0.015686275,-0.020531029,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580021,Aabenraa,2013580,2013580021,A,0.327935223,0.29159278,-0.036342443,F,0.052631579,0.018187605,-0.034443974,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580022,Aabenraa,2013580,2013580022,A,0.420081967,0.217573222,-0.202508745,F,0.030737705,0.006276151,-0.024461554,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580023,Aabenraa,2013580,2013580023,A,0.561759729,0.254339528,-0.307420202,F,0.060913706,0.039992077,-0.020921628,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580024,Aabenraa,2013580,2013580024,A,0.333333333,0.196468825,-0.136864508,F,0.049937578,0.017667866,-0.032269712,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580025,Aabenraa,2013580,2013580025,A,0.243589744,0.19645,-0.047139744,F,0.034188034,0.01765,-0.016538034,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580026,Aabenraa,2013580,2013580026,A,0.390156062,0.207533854,-0.182622209,F,0.039615846,0.007686031,-0.031929816,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580027,Aabenraa,2013580,2013580027,A,0.29787234,0.207570296,-0.090302045,F,0.035460993,0.007714492,-0.027746501,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580028,Aabenraa,2013580,2013580028,A,0.25,0.127779814,-0.122220186,F,0.063432836,0.007178641,-0.056254195,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580029,Aabenraa,2013580,2013580029,A,0.452205107,0.293924783,-0.158280324,F,0.085672083,0.039151398,-0.046520684,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580030,Aabenraa,2013580,2013580030,A,0.518730718,0.344708423,-0.174022295,F,0.088144557,0.034989201,-0.053155356,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580031,Aabenraa,2013580,2013580031,A,0.396875,0.254339648,-0.142535352,F,0.1,0.040002101,-0.059997899,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580032,Aabenraa,2013580,2013580032,A,0.46745098,0.226647357,-0.240803623,F,0.060392157,0.030412744,-0.029979412,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
580,2013,3,580033,Aabenraa,2013580,2013580033,A,0.552123552,0.412760417,-0.139363135,F,0.07953668,0.031901042,-0.047635638,1,1,3659,0,1,-0.026722078,0.205150685,-0.086011765,0.032208955,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
607,2013,2,607001,Fredericia,2013607,2013607001,V,0.212884334,0.184806034,-0.028078299,V,0.212884334,0.184806034,-0.028078299,0,1,3961,1,0,-0.007257935,0.243004329,-0.007257935,0.243004329,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
607,2013,2,607002,Fredericia,2013607,2013607002,V,0.315428571,0.338153504,0.022724932,V,0.315428571,0.338153504,0.022724932,0,1,3961,1,0,-0.007257935,0.243004329,-0.007257935,0.243004329,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
607,2013,2,607003,Fredericia,2013607,2013607003,V,0.309136873,0.283822781,-0.025314092,V,0.309136873,0.283822781,-0.025314092,0,1,3961,1,0,-0.007257935,0.243004329,-0.007257935,0.243004329,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
607,2013,2,607004,Fredericia,2013607,2013607004,V,0.338672769,0.277904328,-0.060768441,V,0.338672769,0.277904328,-0.060768441,0,1,3961,1,0,-0.007257935,0.243004329,-0.007257935,0.243004329,1,1,0.523809524,609,1,1,2012,1,0,1,1,2
607,2013,2,607005,Fredericia,2013607,2013607005,V,0.361709643,0.299412916,-0.062296727,V,0.361709643,0.299412916,-0.062296727,0,1,3961,1,0,-0.007257935,0.243004329,-0.007257935,0.243004329,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
607,2013,2,607006,Fredericia,2013607,2013607006,V,0.240246815,0.207153232,-0.033093584,V,0.240246815,0.207153232,-0.033093584,0,1,3961,1,0,-0.007257935,0.243004329,-0.007257935,0.243004329,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
607,2013,2,607007,Fredericia,2013607,2013607007,V,0.339130435,0.297410192,-0.041720243,V,0.339130435,0.297410192,-0.041720243,0,1,3961,1,0,-0.007257935,0.243004329,-0.007257935,0.243004329,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
607,2013,2,607008,Fredericia,2013607,2013607008,V,0.23461655,0.204690832,-0.029925719,V,0.23461655,0.204690832,-0.029925719,0,1,3961,1,0,-0.007257935,0.243004329,-0.007257935,0.243004329,1,1,0.523809524,609,1,1,2012,0,0,1,1,1
615,2013,1,615001,Horsens,2013615,2013615001,A,0.531597089,0.514117282,-0.017479807,A,0.531597089,0.514117282,-0.017479807,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615002,Horsens,2013615,2013615002,A,0.481431159,0.486101695,0.004670535,A,0.481431159,0.486101695,0.004670535,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615003,Horsens,2013615,2013615003,A,0.417273673,0.421871758,0.004598084,A,0.417273673,0.421871758,0.004598084,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615004,Horsens,2013615,2013615004,A,0.232142857,0.5859375,0.353794643,A,0.232142857,0.5859375,0.353794643,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615005,Horsens,2013615,2013615005,A,0.512637526,0.526225909,0.013588383,A,0.512637526,0.526225909,0.013588383,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615006,Horsens,2013615,2013615006,A,0.460159363,0.476074766,0.015915404,A,0.460159363,0.476074766,0.015915404,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615007,Horsens,2013615,2013615007,A,0.432029795,0.439584644,0.007554849,A,0.432029795,0.439584644,0.007554849,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615008,Horsens,2013615,2013615008,A,0.359180036,0.386363636,0.027183601,A,0.359180036,0.386363636,0.027183601,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615009,Horsens,2013615,2013615009,A,0.338422392,0.367391304,0.028968912,A,0.338422392,0.367391304,0.028968912,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615010,Horsens,2013615,2013615010,A,0.458831809,0.535569693,0.076737885,A,0.458831809,0.535569693,0.076737885,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615011,Horsens,2013615,2013615011,A,0.289884393,0.310967742,0.021083349,A,0.289884393,0.310967742,0.021083349,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615012,Horsens,2013615,2013615012,A,0.398104265,0.41011236,0.012008094,A,0.398104265,0.41011236,0.012008094,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615013,Horsens,2013615,2013615013,A,0.261424455,0.280523905,0.019099451,A,0.261424455,0.280523905,0.019099451,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615014,Horsens,2013615,2013615014,A,0.226993865,0.216542751,-0.010451114,A,0.226993865,0.216542751,-0.010451114,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615015,Horsens,2013615,2013615015,A,0.22974359,0.260395597,0.030652007,A,0.22974359,0.260395597,0.030652007,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,1,1,0.814814815,1028,1,1,2011,1,0,3,1,2
615,2013,1,615016,Horsens,2013615,2013615016,A,0.249388753,0.246698362,-0.002690391,A,0.249388753,0.246698362,-0.002690391,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615017,Horsens,2013615,2013615017,A,0.271680737,0.341399608,0.069718871,A,0.271680737,0.341399608,0.069718871,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615018,Horsens,2013615,2013615018,A,0.313987232,0.335038363,0.021051132,A,0.313987232,0.335038363,0.021051132,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
615,2013,1,615019,Horsens,2013615,2013615019,A,0.277179236,0.301151461,0.023972225,A,0.277179236,0.301151461,0.023972225,0,1,4069,1,1,-0.028070808,0.231452055,-0.028070808,0.231452055,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621001,Kolding,2013621,2013621001,V,0.32387022,0.400210637,0.076340417,O,0.10023175,0.107161664,0.006929914,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621002,Kolding,2013621,2013621002,V,0.204710921,0.246458924,0.041748003,O,0.146038544,0.131525698,-0.014512846,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621003,Kolding,2013621,2013621003,V,0.26691103,0.340012723,0.073101693,O,0.158280573,0.138358779,-0.019921795,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621004,Kolding,2013621,2013621004,V,0.42378674,0.530658907,0.106872167,O,0.116883117,0.095198503,-0.021684613,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621005,Kolding,2013621,2013621005,V,0.399343186,0.480174836,0.080831651,O,0.142528736,0.119575398,-0.022953338,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621006,Kolding,2013621,2013621006,V,0.567493113,0.665952891,0.098459778,O,0.108618654,0.089578872,-0.019039782,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621007,Kolding,2013621,2013621007,V,0.426004574,0.597162246,0.171157672,O,0.113688337,0.091301666,-0.022386672,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621008,Kolding,2013621,2013621008,V,0.251331203,0.308283233,0.05695203,O,0.18885339,0.183366733,-0.005486657,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621009,Kolding,2013621,2013621009,V,0.278401998,0.363736023,0.085334025,O,0.147315855,0.132427099,-0.014888756,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621010,Kolding,2013621,2013621010,V,0.324244221,0.407637907,0.083393686,O,0.164789567,0.138896747,-0.02589282,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621011,Kolding,2013621,2013621011,V,0.417647059,0.545524395,0.127877336,O,0.143697479,0.10564733,-0.038050149,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621012,Kolding,2013621,2013621012,V,0.324015748,0.394135567,0.070119819,O,0.132283465,0.128332064,-0.003951401,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621013,Kolding,2013621,2013621013,V,0.356493854,0.445928167,0.089434314,O,0.204703367,0.190005364,-0.014698004,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621014,Kolding,2013621,2013621014,V,0.324262462,0.393399181,0.069136719,O,0.203204476,0.192724645,-0.010479831,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2013,1,621015,Kolding,2013621,2013621015,V,0.305911792,0.408314401,0.102402609,O,0.228339068,0.256395808,0.02805674,1,1,4831,1,1,0.00400749,0.292484848,0.048408008,0.208904192,1,1,1,1044,1,1,2011,1,1,4,2,2
621,2017,1,621001,Kolding,2017621,2017621001,V,0.400210637,0.398459564,-0.001751074,A,792,0.197689345,-0.01084146,1,1,-1505,0,1,-0.071925408,0.220559441,0.045931034,0.237931034,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0
621,2017,1,621002,Kolding,2017621,2017621002,V,0.246458924,0.264121543,0.017662619,A,873,0.367354889,0.014056629,1,1,-1505,0,1,-0.071925408,0.220559441,0.045931034,0.237931034,1,1,1,1366,1,1,2014,0,0,4,1,1
